teacher_id,student_id,ats_task,ats_eps,ats_time,cic_task,cic_eps,cic_time,vs_task,vs_eps,vs_time,Add student to class,Move student to class,Remove student from class,Copy student to class,Click admin tools,Click intro video,Click lesson plans,Click webinar,Click technical info,Click supplements,Click account management,Load performance report,Load progress report,Load activity report,Upload student spreadsheet,Convert selection text to speech,Convert dialog text to speech,Convert last text again,Export performance report,Look up glossary term,Print list of students,Load the Getting Started section,Load the Read to Lead section,Load the Support section,Print performance report,Print progress report,Print student all activity report,Print class individual activity report,Print student individual activity report,Print student writing activity report,Log into the platform,Log out of the platform,Add anonymous student to class,Load the Stats section,Load the Characters section,Load the You're Hired section,Load the OST section
41239,39605,null,null,null,365,12,363.4833,null,null,null,0,0,0,0,30,1,20,0,0,0,0,16,13,24,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38162,39606,null,null,null,436,12,378.05,null,null,null,0,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41239,39606,null,null,null,436,12,378.05,null,null,null,0,0,0,0,30,1,20,0,0,0,0,16,13,24,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39607,null,null,null,null,null,null,59,null,30.5333,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38162,39608,null,null,null,339,11,231.1667,null,null,null,0,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41239,39608,null,null,null,339,11,231.1667,null,null,null,0,0,0,0,30,1,20,0,0,0,0,16,13,24,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39609,null,null,null,null,null,null,69,null,37.5,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39610,null,null,null,null,null,null,57,null,44.95,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39611,null,null,null,null,null,null,142,null,70.5,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39612,null,null,null,null,null,null,41,1,34.05,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39613,null,null,null,null,null,null,28,null,14.8,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39614,null,null,null,null,null,null,145,3,84.7667,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39615,null,null,null,null,null,null,152,3,87.5333,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39618,null,null,null,null,null,null,105,null,44.35,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39619,null,null,null,null,null,null,78,null,35.2,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39620,null,null,null,null,null,null,68,null,30.5333,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39621,null,null,null,null,null,null,154,3,58.9333,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39622,null,null,null,null,null,null,27,null,31.9,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39623,null,null,null,null,null,null,63,null,25,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39624,null,null,null,null,null,null,259,5,99.15,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39625,null,null,null,null,null,null,59,null,33.5167,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39626,null,null,null,null,null,null,140,1,50.7333,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11328,39627,null,null,null,null,null,null,260,5,197.6667,0,0,0,0,34,0,30,0,0,0,0,24,19,37,0,0,0,0,0,3,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0
14715,39647,null,null,null,52,null,58.1833,86,null,86.6333,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,39647,null,null,null,52,null,58.1833,86,null,86.6333,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,39648,null,null,null,97,null,165.2,246,null,233.55,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,39648,null,null,null,97,null,165.2,246,null,233.55,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,39649,null,null,null,187,1,190.7167,261,1,185.7,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,39649,null,null,null,187,1,190.7167,261,1,185.7,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,39650,null,null,null,74,null,124.0833,273,null,213.4667,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,39650,null,null,null,74,null,124.0833,273,null,213.4667,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,39651,null,null,null,355,12,258.5833,489,6,276.8833,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,39651,null,null,null,355,12,258.5833,489,6,276.8833,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,39652,null,null,null,277,12,217.7167,427,9,232.5,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,39652,null,null,null,277,12,217.7167,427,9,232.5,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,39655,null,null,null,275,10,450.55,403,4,470.4333,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14715,39655,null,null,null,275,10,450.55,403,4,470.4333,0,0,0,0,22,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36465,39656,null,null,null,128,4,124.25,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39657,null,null,null,75,2,75.9167,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39658,null,null,null,111,4,160.45,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39659,null,null,null,118,4,146.0333,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39660,null,null,null,155,4,153.9667,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39661,null,null,null,135,4,146.2,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39662,null,null,null,114,3,88.2333,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39663,null,null,null,217,7,242.5,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39664,null,null,null,114,3,90.9167,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39665,null,null,null,109,4,285.35,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39666,null,null,null,209,4,121.0333,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39667,null,null,null,120,4,101.5,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39668,null,null,null,135,4,162.0667,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39669,null,null,null,66,2,101.2667,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39670,null,null,null,108,4,132.85,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39671,null,null,null,127,3,149.0167,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39672,null,null,null,119,3,83.2,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39673,null,null,null,178,3,169.9667,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39674,null,null,null,131,4,138.85,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39675,null,null,null,129,3,145.9333,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39676,null,null,null,175,4,148.8333,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39677,null,null,null,118,4,138,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39678,null,null,null,140,4,150.7,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39679,null,null,null,119,4,117.2667,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39680,null,null,null,161,null,171.8167,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39681,null,null,null,131,4,143.9333,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39682,null,null,null,115,3,118.8,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39683,null,null,null,130,4,160.1833,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39684,null,null,null,103,2,112.6833,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39685,null,null,null,137,3,111.9,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39686,null,null,null,131,2,147.75,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39687,null,null,null,16,null,8.95,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39688,null,null,null,146,4,152.8,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39689,null,null,null,117,4,119.5333,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39690,null,null,null,112,3,143.7833,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39691,null,null,null,99,3,105.6,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39692,null,null,null,98,4,105.05,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39693,null,null,null,73,2,45.0167,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39694,null,null,null,120,3,117.0833,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39695,null,null,null,159,4,169.1833,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
14979,39728,null,null,null,null,null,null,38,null,52.9333,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
14975,39729,null,null,null,null,null,null,48,1,28.8,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36134,39737,null,null,null,null,null,null,158,3,127.6333,0,0,0,0,18,1,7,0,1,0,0,11,14,10,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,4,0,0,0,0,0
36134,39738,null,null,null,null,null,null,92,null,58.3333,0,0,0,0,18,1,7,0,1,0,0,11,14,10,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,4,0,0,0,0,0
36134,39739,null,null,null,null,null,null,158,3,121.75,0,0,0,0,18,1,7,0,1,0,0,11,14,10,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,4,0,0,0,0,0
36134,39740,null,null,null,null,null,null,186,3,137.7333,0,0,0,0,18,1,7,0,1,0,0,11,14,10,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,4,0,0,0,0,0
36134,39741,null,null,null,null,null,null,158,3,150.3333,0,0,0,0,18,1,7,0,1,0,0,11,14,10,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,4,0,0,0,0,0
36134,39742,null,null,null,null,null,null,183,3,116.4667,0,0,0,0,18,1,7,0,1,0,0,11,14,10,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,4,0,0,0,0,0
36134,39743,null,null,null,null,null,null,94,null,117.75,0,0,0,0,18,1,7,0,1,0,0,11,14,10,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,4,0,0,0,0,0
36134,39744,null,null,null,null,null,null,197,2,102.2833,0,0,0,0,18,1,7,0,1,0,0,11,14,10,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,4,0,0,0,0,0
36134,39745,null,null,null,null,null,null,269,3,166.4833,0,0,0,0,18,1,7,0,1,0,0,11,14,10,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,4,0,0,0,0,0
36465,39761,null,null,null,143,3,127.4833,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39762,null,null,null,88,2,112.5333,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39763,null,null,null,116,4,129.7,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39764,null,null,null,92,2,86.4833,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39765,null,null,null,153,4,264.6667,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39766,null,null,null,100,4,130,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
36465,39767,null,null,null,133,4,114.5833,null,null,null,0,0,0,0,58,0,7,0,0,0,0,28,44,19,0,0,0,0,2,1,0,0,0,0,8,6,1,13,1,0,0,4,0,0,0,0,0
38162,39769,null,null,null,115,4,145.4833,null,null,null,0,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41239,39769,null,null,null,115,4,145.4833,null,null,null,0,0,0,0,30,1,20,0,0,0,0,16,13,24,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39330,39776,null,null,null,30,null,43.0167,null,null,null,0,0,0,0,10,0,2,0,0,1,0,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39330,39778,null,null,null,123,4,90.1,null,null,null,0,0,0,0,10,0,2,0,0,1,0,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39330,39779,null,null,null,163,5,229.3833,null,null,null,0,0,0,0,10,0,2,0,0,1,0,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39330,39780,null,null,null,235,6,237.9333,null,null,null,0,0,0,0,10,0,2,0,0,1,0,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39781,39794,null,null,null,46,1,37.15,null,null,null,0,0,0,0,1,0,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39796,null,null,null,null,null,null,24,null,14,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39797,null,null,null,null,null,null,61,null,12.2667,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39798,null,null,null,null,null,null,22,null,8.2167,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39799,null,null,null,null,null,null,57,null,32.95,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,39800,null,null,null,null,null,null,123,1,62.0667,0,0,0,0,69,0,36,0,0,0,0,14,83,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15015,39803,null,null,null,28,null,74.0667,null,null,null,0,0,0,0,58,0,3,0,1,0,0,28,74,21,0,0,0,0,4,1,0,0,0,0,3,5,0,2,1,0,0,8,0,0,0,0,0
39814,39815,null,null,null,2,null,0.6,null,null,null,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14969,39818,null,null,null,null,null,null,262,5,176.9,0,0,0,0,107,3,49,0,0,0,0,32,58,32,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0
39821,39825,63,2,103.9333,null,null,null,null,null,null,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36030,39827,null,null,null,null,null,null,1,null,0,0,0,0,0,627,30,236,8,7,16,0,186,138,123,1,16,16,9,26,18,2,0,0,0,0,1,0,1,0,0,0,43,0,0,0,0,0
36474,39828,null,null,null,null,null,null,28,null,23.2,0,0,0,0,35,0,0,0,0,0,0,35,23,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
15095,39835,null,null,null,141,3,183.5333,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
15095,39836,null,null,null,183,5,158.6,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
15095,39837,null,null,null,215,7,120.8333,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
15095,39838,null,null,null,177,6,217.35,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
15095,39839,null,null,null,150,4,177.2833,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
15095,39840,null,null,null,235,7,169.4833,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
15095,39841,null,null,null,146,6,163.25,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
15095,39842,null,null,null,122,3,147.6833,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
15095,39843,null,null,null,171,7,143.9667,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
15095,39844,null,null,null,106,3,106.0833,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
15095,39845,null,null,null,202,6,158.95,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
15095,39847,null,null,null,203,5,210.95,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
15095,39848,null,null,null,151,4,166.3667,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
15095,39849,null,null,null,147,6,143.9833,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
15095,39850,null,null,null,178,6,135.35,null,null,null,0,0,0,0,12,0,3,0,0,0,0,15,32,25,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
39819,39851,null,null,null,null,null,null,439,8,306,0,0,0,0,26,0,12,0,0,0,0,6,32,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39819,39853,null,null,null,null,null,null,520,10,275.0667,0,0,0,0,26,0,12,0,0,0,0,6,32,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39819,39855,null,null,null,null,null,null,438,9,242.4333,0,0,0,0,26,0,12,0,0,0,0,6,32,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39819,39859,null,null,null,null,null,null,553,10,255.1,0,0,0,0,26,0,12,0,0,0,0,6,32,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39819,39861,null,null,null,null,null,null,460,10,346,0,0,0,0,26,0,12,0,0,0,0,6,32,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39819,39862,null,null,null,null,null,null,522,10,227.1167,0,0,0,0,26,0,12,0,0,0,0,6,32,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39820,39863,null,null,null,null,null,null,134,3,69.8,0,0,0,0,12,0,0,0,0,0,0,10,57,52,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
