user_id,play_iteration_id,episode_id,standard,instance,support_level,taskcount,task_id,task_description,why_important,time_completed
42195,37640,12,null,null,null,1,302,Dialog with Mai (social) in OfficeHub (hub),null,12/20/17 20:36
42195,37640,12,null,null,null,1,306,Dialog with Kwesi (cat) in Consulting (office),null,12/20/17 20:36
42195,37640,12,null,null,null,1,307,Dialog with Sofia (intern) in CoffeeShop (coffee),null,12/20/17 20:37
42195,37640,12,null,null,null,1,312,Dialog with Ernie (intern) in CoffeeShop (coffee),null,12/20/17 20:38
42195,37640,12,null,null,null,1,327,Episode started,null,12/20/17 20:33
42196,37720,1,null,null,null,1,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,12/21/17 20:49
42196,37720,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,12/21/17 20:48
42196,37720,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,12/21/17 20:50
42196,37720,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,12/21/17 20:49
42196,37720,1,null,null,null,2,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,12/21/17 20:54
42196,37720,1,null,null,null,1,11,Read story on tablet in directors office DO,null,12/21/17 20:46
42196,37720,1,null,null,null,1,316,Episode started,null,12/21/17 20:39
42197,37347,10,null,null,null,1,255,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,12/14/17 20:20
42197,37347,10,null,null,null,1,256,Dialog with Clive (youthCo) in OfficeHub (hub),null,12/14/17 20:23
42197,37347,10,null,null,null,1,325,Episode started,null,12/14/17 20:18
42197,38000,3,null,null,null,1,318,Episode started,null,1/3/18 20:27
42199,37339,1,null,null,null,1,11,Read story on tablet in directors office DO,null,12/14/17 20:10
42199,37339,1,null,null,null,2,11,Read story on tablet in directors office DO,null,1/3/18 20:27
42199,37339,1,null,null,null,1,316,Episode started,null,12/14/17 20:09
42199,37340,2,null,null,null,1,43,Read TDB Article on Tablet in DirectorOffice (dirOffice),null,12/14/17 20:13
42199,37340,2,null,null,null,1,49,Read Message(s) on PosterEasel (easel) in VisitorArea (visitor),null,12/14/17 20:26
42199,37340,2,null,null,null,1,56,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,12/14/17 20:25
42199,37340,2,null,null,null,1,317,Episode started,null,12/14/17 20:11
42199,38002,3,null,null,null,1,69,Read TDB Article on Tablet in DirectorOffice (dirOffice),null,1/3/18 20:34
42199,38002,3,null,null,null,2,69,Read TDB Article on Tablet in DirectorOffice (dirOffice),null,1/3/18 20:37
42199,38002,3,null,null,null,1,70,Listen to Stereo in DIrectorOffice (dirOffice),null,1/3/18 20:35
42199,38002,3,null,null,null,1,71,See Staff Directory on BulletinBoard in OfficeHub (hub),null,1/3/18 20:38
42199,38002,3,null,null,null,1,72,Read Shelter Listing in Book in OfficeHub (hub),null,1/3/18 20:38
42199,38002,3,null,null,null,1,75,Read Message(s) on PosterEasel (easel) in VisitorArea (visitor),null,1/3/18 20:36
42199,38002,3,null,null,null,1,80,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,1/3/18 20:31
42199,38002,3,null,null,null,2,80,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,1/3/18 20:37
42199,38002,3,null,null,null,3,80,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,1/3/18 20:39
42199,38002,3,null,null,null,1,84,Dialog with Pierre (healthEd) in VisitorArea (visitor),null,1/3/18 20:32
42199,38002,3,null,null,null,2,84,Dialog with Pierre (healthEd) in VisitorArea (visitor),null,1/3/18 20:39
42199,38002,3,null,null,null,3,84,Dialog with Pierre (healthEd) in VisitorArea (visitor),null,1/3/18 20:39
42199,38002,3,null,null,null,1,318,Episode started,null,1/3/18 20:28
42204,37344,1,null,null,null,1,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,12/14/17 20:19
42204,37344,1,null,null,null,1,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,12/14/17 20:37
42204,37344,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,12/14/17 20:17
42204,37344,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,12/14/17 20:34
42204,37344,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,12/14/17 20:36
42204,37344,1,null,null,null,1,316,Episode started,null,12/14/17 20:14
42275,40761,1,null,null,null,1,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,2/1/18 23:11
42275,40761,1,null,null,null,1,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,2/1/18 23:23
42275,40761,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,2/1/18 23:07
42275,40761,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,2/1/18 23:14
42275,40761,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,2/1/18 23:16
42275,40761,1,null,null,null,1,11,Read story on tablet in directors office DO,null,2/1/18 23:08
42275,40761,1,null,null,null,1,15,Read bulletinBoard in VISITOR'S AREA,null,2/1/18 23:25
42275,40761,1,null,null,null,1,16,Read flyers in PARK,null,2/1/18 23:17
42275,40761,1,null,null,null,1,17,See map in PARK,null,2/1/18 23:17
42275,40761,1,null,null,null,1,19,Read bulletinBoard in COFFEE,null,2/1/18 23:17
42275,40761,1,null,null,null,1,35,Hello Kitty,null,2/1/18 23:18
42275,40761,1,null,null,null,1,90,Read text from Carl,null,2/1/18 23:25
42275,40761,1,null,null,null,1,316,Episode started,null,2/1/18 22:59
42276,39135,1,null,null,null,1,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,1/11/18 23:12
42276,39135,1,null,null,null,2,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,1/11/18 23:12
42276,39135,1,null,null,null,3,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,1/11/18 23:25
42276,39135,1,null,null,null,1,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,1/11/18 23:29
42276,39135,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,1/11/18 23:10
42276,39135,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,1/11/18 23:26
42276,39135,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,1/11/18 23:12
42276,39135,1,null,null,null,2,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,1/11/18 23:25
42276,39135,1,null,null,null,3,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,1/11/18 23:25
42276,39135,1,null,null,null,1,11,Read story on tablet in directors office DO,null,1/11/18 23:01
42276,39135,1,null,null,null,2,11,Read story on tablet in directors office DO,null,1/11/18 23:04
42276,39135,1,null,null,null,3,11,Read story on tablet in directors office DO,null,1/11/18 23:32
42276,39135,1,null,null,null,1,16,Read flyers in PARK,null,1/11/18 23:13
42276,39135,1,null,null,null,2,16,Read flyers in PARK,null,1/11/18 23:19
42276,39135,1,null,null,null,3,16,Read flyers in PARK,null,1/11/18 23:26
42276,39135,1,null,null,null,1,17,See map in PARK,null,1/11/18 23:15
42276,39135,1,null,null,null,2,17,See map in PARK,null,1/11/18 23:20
42276,39135,1,null,null,null,3,17,See map in PARK,null,1/11/18 23:26
42276,39135,1,null,null,null,4,17,See map in PARK,null,1/11/18 23:27
42276,39135,1,null,null,null,1,19,Read bulletinBoard in COFFEE,null,1/11/18 23:14
42276,39135,1,null,null,null,2,19,Read bulletinBoard in COFFEE,null,1/11/18 23:16
42276,39135,1,null,null,null,3,19,Read bulletinBoard in COFFEE,null,1/11/18 23:17
42276,39135,1,null,null,null,4,19,Read bulletinBoard in COFFEE,null,1/11/18 23:18
42276,39135,1,null,null,null,1,35,Hello Kitty,null,1/11/18 23:28
42276,39135,1,null,null,null,2,35,Hello Kitty,null,1/11/18 23:28
42276,39135,1,null,null,null,1,90,Read text from Carl,null,1/11/18 23:30
42276,39135,1,null,null,null,2,90,Read text from Carl,null,1/11/18 23:30
42276,39135,1,null,null,null,1,316,Episode started,null,1/11/18 23:00
42278,39136,1,null,null,null,1,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,1/11/18 23:14
42278,39136,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,1/11/18 23:08
42278,39136,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,1/11/18 23:11
42278,39136,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,1/11/18 23:12
42278,39136,1,null,null,null,1,8,Dialog with Suna (mother) in Consulting Office (office),null,1/11/18 23:23
42278,39136,1,null,null,null,1,9,Dialog with Clive (youthCo) in Office Hub (hub),null,1/11/18 23:18
42278,39136,1,null,null,null,1,11,Read story on tablet in directors office DO,null,1/11/18 23:04
42278,39136,1,null,null,null,1,14,Dialog with Mai (social) in Consulting Office (office),null,1/11/18 23:22
42278,39136,1,null,null,null,1,15,Read bulletinBoard in VISITOR'S AREA,null,1/11/18 23:13
42278,39136,1,null,null,null,1,16,Read flyers in PARK,null,1/11/18 23:16
42278,39136,1,null,null,null,2,16,Read flyers in PARK,null,1/11/18 23:19
42278,39136,1,null,null,null,1,17,See map in PARK,null,1/11/18 23:20
42278,39136,1,null,null,null,2,17,See map in PARK,null,1/11/18 23:20
42278,39136,1,null,null,null,1,18,Dialog with Sofia (intern) in coffee shop (COFFEE),null,1/11/18 23:15
42278,39136,1,null,null,null,1,19,Read bulletinBoard in COFFEE,null,1/11/18 23:16
42278,39136,1,null,null,null,1,35,Hello Kitty,null,1/11/18 23:22
42278,39136,1,null,null,null,2,35,Hello Kitty,null,1/11/18 23:22
42278,39136,1,null,null,null,1,90,Read text from Carl,null,1/11/18 23:15
42278,39136,1,null,null,null,2,90,Read text from Carl,null,1/11/18 23:19
42278,39136,1,null,null,null,1,316,Episode started,null,1/11/18 23:00
42304,34927,1,null,null,null,1,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,11/29/17 21:45
42304,34927,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,11/29/17 21:43
42304,34927,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,11/29/17 21:47
42304,34927,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,11/29/17 21:48
42304,34927,1,null,null,null,1,11,Read story on tablet in directors office DO,null,11/29/17 21:46
42304,34927,1,null,null,null,1,13,Read bulletinBoard in HUB,null,11/29/17 21:45
42304,34927,1,null,null,null,1,15,Read bulletinBoard in VISITOR'S AREA,null,11/29/17 21:49
42304,34927,1,null,null,null,1,35,Hello Kitty,null,11/29/17 21:48
42304,34927,1,null,null,null,1,39,Read bulletinBoard in CONSULTING OFFICE,null,11/29/17 21:49
42304,34927,1,null,null,null,1,316,Episode started,null,11/29/17 21:40
42309,34920,1,null,null,null,1,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,11/29/17 21:47
42309,34920,1,null,null,null,2,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,11/29/17 21:47
42309,34920,1,null,null,null,1,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,11/30/17 21:34
42309,34920,1,null,null,null,2,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,11/30/17 21:35
42309,34920,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,11/29/17 21:39
42309,34920,1,null,null,null,2,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,11/29/17 21:42
42309,34920,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,11/30/17 21:27
42309,34920,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,11/30/17 21:30
42309,34920,1,null,null,null,1,8,Dialog with Suna (mother) in Consulting Office (office),null,12/1/17 22:32
42309,34920,1,null,null,null,2,8,Dialog with Suna (mother) in Consulting Office (office),null,12/1/17 22:32
42309,34920,1,null,null,null,1,9,Dialog with Clive (youthCo) in Office Hub (hub),null,11/30/17 21:40
42309,34920,1,null,null,null,2,9,Dialog with Clive (youthCo) in Office Hub (hub),null,11/30/17 21:40
42309,34920,1,null,null,null,3,9,Dialog with Clive (youthCo) in Office Hub (hub),null,12/1/17 22:32
42309,34920,1,null,null,null,4,9,Dialog with Clive (youthCo) in Office Hub (hub),null,12/1/17 22:35
42309,34920,1,null,null,null,5,9,Dialog with Clive (youthCo) in Office Hub (hub),null,12/8/17 22:35
42309,34920,1,null,null,null,1,11,Read story on tablet in directors office DO,null,11/29/17 21:42
42309,34920,1,null,null,null,2,11,Read story on tablet in directors office DO,null,11/29/17 21:42
42309,34920,1,null,null,null,3,11,Read story on tablet in directors office DO,null,12/1/17 22:36
42309,34920,1,null,null,null,1,14,Dialog with Mai (social) in Consulting Office (office),null,12/1/17 22:24
42309,34920,1,null,null,null,1,15,Read bulletinBoard in VISITOR'S AREA,null,11/30/17 21:32
42309,34920,1,null,null,null,1,17,See map in PARK,null,11/30/17 21:33
42309,34920,1,null,null,null,2,17,See map in PARK,null,12/1/17 22:22
42309,34920,1,null,null,null,1,35,Hello Kitty,null,11/30/17 21:31
42309,34920,1,null,null,null,2,35,Hello Kitty,null,11/30/17 21:31
42309,34920,1,null,null,null,3,35,Hello Kitty,null,11/30/17 21:31
42309,34920,1,null,null,null,4,35,Hello Kitty,null,12/1/17 22:23
42309,34920,1,null,null,null,1,39,Read bulletinBoard in CONSULTING OFFICE,null,11/30/17 21:32
42309,34920,1,null,null,null,2,39,Read bulletinBoard in CONSULTING OFFICE,null,12/1/17 22:26
42309,34920,1,null,null,null,1,90,Read text from Carl,null,11/30/17 21:42
42309,34920,1,null,null,null,2,90,Read text from Carl,null,11/30/17 21:42
42309,34920,1,null,null,null,3,90,Read text from Carl,null,12/1/17 22:34
42309,34920,1,null,null,null,1,316,Episode started,null,11/29/17 21:36
42309,35246,3,null,null,null,1,318,Episode started,null,11/30/17 21:25
42310,35258,5,null,null,null,1,113,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,11/30/17 21:44
42310,35258,5,null,null,null,1,114,Dialog with Mai (social) in OfficeHub (hub),null,11/30/17 21:45
42310,35258,5,null,null,null,1,118,Dialog with Clive (youthCo) in VisitorArea (visitor),null,11/30/17 21:45
42310,35258,5,null,null,null,1,119,Dialog with Sofia (intern) in VisitorArea (visitor),null,11/30/17 21:46
42310,35258,5,null,null,null,2,119,Dialog with Sofia (intern) in VisitorArea (visitor),null,11/30/17 21:46
42310,35258,5,null,null,null,1,123,Dialog with Pierre (healthEd) in Consulting (office),null,11/30/17 21:46
42310,35258,5,null,null,null,1,135,See Park Clean Up Flyer on Tree (flyer) in Park,null,11/30/17 21:46
42310,35258,5,null,null,null,1,320,Episode started,null,11/30/17 21:44
42311,36131,5,null,null,null,1,113,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,12/7/17 22:02
42311,36131,5,null,null,null,1,114,Dialog with Mai (social) in OfficeHub (hub),null,12/7/17 22:02
42311,36131,5,null,null,null,1,118,Dialog with Clive (youthCo) in VisitorArea (visitor),null,12/7/17 22:03
42311,36131,5,null,null,null,1,123,Dialog with Pierre (healthEd) in Consulting (office),null,12/7/17 22:04
42311,36131,5,null,null,null,2,123,Dialog with Pierre (healthEd) in Consulting (office),null,12/7/17 22:04
42311,36131,5,null,null,null,1,320,Episode started,null,12/6/17 22:21
42312,34924,1,null,null,null,1,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,11/29/17 21:43
42312,34924,1,null,null,null,1,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,11/29/17 21:49
42312,34924,1,null,null,null,2,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,11/29/17 21:49
42312,34924,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,11/29/17 21:42
42312,34924,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,11/29/17 21:48
42312,34924,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,11/29/17 21:46
42312,34924,1,null,null,null,1,8,Dialog with Suna (mother) in Consulting Office (office),null,11/30/17 21:28
42312,34924,1,null,null,null,2,8,Dialog with Suna (mother) in Consulting Office (office),null,11/30/17 21:29
42312,34924,1,null,null,null,1,9,Dialog with Clive (youthCo) in Office Hub (hub),null,11/30/17 21:26
42312,34924,1,null,null,null,2,9,Dialog with Clive (youthCo) in Office Hub (hub),null,11/30/17 21:30
42312,34924,1,null,null,null,3,9,Dialog with Clive (youthCo) in Office Hub (hub),null,11/30/17 21:39
42312,34924,1,null,null,null,1,11,Read story on tablet in directors office DO,null,11/30/17 21:38
42312,34924,1,null,null,null,1,14,Dialog with Mai (social) in Consulting Office (office),null,11/30/17 21:28
42312,34924,1,null,null,null,2,14,Dialog with Mai (social) in Consulting Office (office),null,11/30/17 21:28
42312,34924,1,null,null,null,3,14,Dialog with Mai (social) in Consulting Office (office),null,11/30/17 21:29
42312,34924,1,null,null,null,1,15,Read bulletinBoard in VISITOR'S AREA,null,11/29/17 21:50
42312,34924,1,null,null,null,2,15,Read bulletinBoard in VISITOR'S AREA,null,11/30/17 21:26
42312,34924,1,null,null,null,1,17,See map in PARK,null,11/29/17 21:45
42312,34924,1,null,null,null,1,18,Dialog with Sofia (intern) in coffee shop (COFFEE),null,11/30/17 21:28
42312,34924,1,null,null,null,2,18,Dialog with Sofia (intern) in coffee shop (COFFEE),null,11/30/17 21:38
42312,34924,1,null,null,null,1,35,Hello Kitty,null,11/30/17 21:27
42312,34924,1,null,null,null,1,39,Read bulletinBoard in CONSULTING OFFICE,null,11/30/17 21:29
42312,34924,1,null,null,null,1,90,Read text from Carl,null,11/30/17 21:26
42312,34924,1,null,null,null,1,316,Episode started,null,11/29/17 21:37
42313,35417,2,null,null,null,1,43,Read TDB Article on Tablet in DirectorOffice (dirOffice),null,12/1/17 22:41
42313,35417,2,null,null,null,1,56,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,12/1/17 22:41
42313,35417,2,null,null,null,2,56,Dialog with Pierre (healthEd) in DirectorOffice (dirOffice),null,12/1/17 22:41
42313,35417,2,null,null,null,1,317,Episode started,null,12/1/17 22:39
42316,35415,4,null,null,null,1,91,Read Board Email on Laptop in DirectorOffice (dirOffice),null,12/1/17 22:34
42316,35415,4,null,null,null,2,91,Read Board Email on Laptop in DirectorOffice (dirOffice),null,12/4/17 21:47
42316,35415,4,null,null,null,3,91,Read Board Email on Laptop in DirectorOffice (dirOffice),null,12/4/17 22:09
42316,35415,4,null,null,null,1,95,See Staff Directory on BulletinBoard in OfficeHub (hub),null,12/1/17 22:37
42316,35415,4,null,null,null,2,95,See Staff Directory on BulletinBoard in OfficeHub (hub),null,12/4/17 22:09
42316,35415,4,null,null,null,1,98,Read Health Initiatives on BulletinBoard in Consulting (office),null,12/1/17 22:39
42316,35415,4,null,null,null,1,100,Dialog with Gabe (edProgram) in DirectorOffice (dirOffice),null,12/1/17 22:35
42316,35415,4,null,null,null,2,100,Dialog with Gabe (edProgram) in DirectorOffice (dirOffice),null,12/1/17 22:38
42316,35415,4,null,null,null,3,100,Dialog with Gabe (edProgram) in DirectorOffice (dirOffice),null,12/4/17 22:09
42316,35415,4,null,null,null,4,100,Dialog with Gabe (edProgram) in DirectorOffice (dirOffice),null,12/4/17 22:09
42316,35415,4,null,null,null,1,101,Dialog with Clive (youthCo) in OfficeHub (hub),null,12/1/17 22:38
42316,35415,4,null,null,null,1,102,Dialog with Suna (mother) in VisitorArea (visitor),null,12/1/17 22:36
42316,35415,4,null,null,null,2,102,Dialog with Suna (mother) in VisitorArea (visitor),null,12/1/17 22:36
42316,35415,4,null,null,null,1,106,Dialog with Pierre (healthEd) in Consulting (office),null,12/1/17 22:37
42316,35415,4,null,null,null,2,106,Dialog with Pierre (healthEd) in Consulting (office),null,12/1/17 22:39
42316,35415,4,null,null,null,3,106,Dialog with Pierre (healthEd) in Consulting (office),null,12/4/17 22:08
42316,35415,4,null,null,null,4,106,Dialog with Pierre (healthEd) in Consulting (office),null,12/4/17 22:08
42316,35415,4,null,null,null,1,107,Dialog with Kwesi (cat) in Consulting (office),null,12/1/17 22:36
42316,35415,4,null,null,null,2,107,Dialog with Kwesi (cat) in Consulting (office),null,12/4/17 22:08
42316,35415,4,null,null,null,1,319,Episode started,null,12/1/17 22:33
42316,35545,12,null,null,null,1,299,Dialog with Gabe (edProgram) in DirectorOffice (dirOffice),null,12/4/17 21:49
42316,35545,12,null,null,null,1,306,Dialog with Kwesi (cat) in Consulting (office),null,12/4/17 21:49
42316,35545,12,null,null,null,1,312,Dialog with Ernie (intern) in CoffeeShop (coffee),null,12/4/17 21:50
42316,35545,12,null,null,null,1,327,Episode started,null,12/4/17 21:48
42317,34926,1,null,null,null,1,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,11/29/17 21:48
42317,34926,1,null,null,null,1,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,11/30/17 21:48
42317,34926,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,11/29/17 21:45
42317,34926,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,11/29/17 21:51
42317,34926,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,11/29/17 21:53
42317,34926,1,null,null,null,2,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,11/30/17 21:25
42317,34926,1,null,null,null,1,9,Dialog with Clive (youthCo) in Office Hub (hub),null,12/1/17 22:41
42317,34926,1,null,null,null,1,13,Read bulletinBoard in HUB,null,11/30/17 21:24
42317,34926,1,null,null,null,1,15,Read bulletinBoard in VISITOR'S AREA,null,11/30/17 21:28
42317,34926,1,null,null,null,1,17,See map in PARK,null,11/29/17 21:56
42317,34926,1,null,null,null,1,35,Hello Kitty,null,11/29/17 21:51
42317,34926,1,null,null,null,2,35,Hello Kitty,null,11/29/17 21:52
42317,34926,1,null,null,null,3,35,Hello Kitty,null,11/29/17 21:59
42317,34926,1,null,null,null,4,35,Hello Kitty,null,11/29/17 21:59
42317,34926,1,null,null,null,5,35,Hello Kitty,null,11/29/17 22:08
42317,34926,1,null,null,null,1,39,Read bulletinBoard in CONSULTING OFFICE,null,11/29/17 21:52
42317,34926,1,null,null,null,2,39,Read bulletinBoard in CONSULTING OFFICE,null,11/29/17 21:59
42317,34926,1,null,null,null,1,90,Read text from Carl,null,11/30/17 21:49
42317,34926,1,null,null,null,2,90,Read text from Carl,null,12/1/17 22:41
42317,34926,1,null,null,null,1,316,Episode started,null,11/29/17 21:39
42319,35302,5,null,null,null,1,113,Dialog with Sofia (intern) in DirectorOffice (dirOffice),null,12/1/17 2:13
42319,35302,5,null,null,null,1,114,Dialog with Mai (social) in OfficeHub (hub),null,12/1/17 2:14
42319,35302,5,null,null,null,2,114,Dialog with Mai (social) in OfficeHub (hub),null,12/1/17 2:16
42319,35302,5,null,null,null,3,114,Dialog with Mai (social) in OfficeHub (hub),null,12/1/17 2:17
42319,35302,5,null,null,null,4,114,Dialog with Mai (social) in OfficeHub (hub),null,12/1/17 2:17
42319,35302,5,null,null,null,1,118,Dialog with Clive (youthCo) in VisitorArea (visitor),null,12/1/17 2:13
42319,35302,5,null,null,null,1,119,Dialog with Sofia (intern) in VisitorArea (visitor),null,12/1/17 2:16
42319,35302,5,null,null,null,2,119,Dialog with Sofia (intern) in VisitorArea (visitor),null,12/1/17 2:17
42319,35302,5,null,null,null,1,123,Dialog with Pierre (healthEd) in Consulting (office),null,12/1/17 2:15
42319,35302,5,null,null,null,1,135,See Park Clean Up Flyer on Tree (flyer) in Park,null,12/1/17 2:16
42319,35302,5,null,null,null,1,320,Episode started,null,12/1/17 2:11
42321,34921,9,null,null,null,1,324,Episode started,null,11/29/17 21:36
42321,35418,3,null,null,null,1,318,Episode started,null,12/1/17 22:40
42321,35419,2,null,null,null,1,42,Read Webpage on Laptop in DirectorOffice (dirOffice),null,12/1/17 22:40
42321,35419,2,null,null,null,1,317,Episode started,null,12/1/17 22:40
42324,35741,1,null,null,null,1,316,Episode started,null,12/5/17 20:54
42326,35713,1,null,null,null,1,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,12/5/17 20:41
42326,35713,1,null,null,null,1,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,12/5/17 20:47
42326,35713,1,null,null,null,2,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,12/5/17 20:47
42326,35713,1,null,null,null,3,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,12/5/17 20:47
42326,35713,1,null,null,null,4,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,12/5/17 20:47
42326,35713,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,12/5/17 20:39
42326,35713,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,12/5/17 20:44
42326,35713,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,12/5/17 20:43
42326,35713,1,null,null,null,1,8,Dialog with Suna (mother) in Consulting Office (office),null,12/5/17 20:51
42326,35713,1,null,null,null,1,9,Dialog with Clive (youthCo) in Office Hub (hub),null,12/6/17 18:41
42326,35713,1,null,null,null,2,9,Dialog with Clive (youthCo) in Office Hub (hub),null,12/6/17 18:45
42326,35713,1,null,null,null,1,11,Read story on tablet in directors office DO,null,12/5/17 20:34
42326,35713,1,null,null,null,2,11,Read story on tablet in directors office DO,null,12/5/17 20:39
42326,35713,1,null,null,null,3,11,Read story on tablet in directors office DO,null,12/5/17 20:50
42326,35713,1,null,null,null,4,11,Read story on tablet in directors office DO,null,12/6/17 18:38
42326,35713,1,null,null,null,1,15,Read bulletinBoard in VISITOR'S AREA,null,12/5/17 20:54
42326,35713,1,null,null,null,2,15,Read bulletinBoard in VISITOR'S AREA,null,12/6/17 18:40
42326,35713,1,null,null,null,1,17,See map in PARK,null,12/5/17 20:49
42326,35713,1,null,null,null,1,18,Dialog with Sofia (intern) in coffee shop (COFFEE),null,12/5/17 20:53
42326,35713,1,null,null,null,1,35,Hello Kitty,null,12/5/17 20:51
42326,35713,1,null,null,null,1,90,Read text from Carl,null,12/5/17 20:48
42326,35713,1,null,null,null,1,316,Episode started,null,12/5/17 20:34
42328,35716,1,null,null,null,1,1,Dialog with Pierre (healthEd) in Office Hub (hub),null,12/5/17 20:40
42328,35716,1,null,null,null,1,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,12/5/17 20:46
42328,35716,1,null,null,null,2,2,Staff Meeting (staffmeeting) in Classroom (classroom),null,12/5/17 20:46
42328,35716,1,null,null,null,1,3,Dialog with Sofia (intern) in Director's Office (dirOffice),null,12/5/17 20:38
42328,35716,1,null,null,null,1,5,Dialog with Mai (social) in Visitor's Area (visitors),null,12/5/17 20:42
42328,35716,1,null,null,null,1,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,12/5/17 20:41
42328,35716,1,null,null,null,2,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,12/5/17 20:41
42328,35716,1,null,null,null,3,6,Dialog with Suna (mother) in Visitor's Area (visitors),null,12/5/17 20:41
42328,35716,1,null,null,null,1,8,Dialog with Suna (mother) in Consulting Office (office),null,12/5/17 20:49
42328,35716,1,null,null,null,2,8,Dialog with Suna (mother) in Consulting Office (office),null,12/5/17 20:49
42328,35716,1,null,null,null,3,8,Dialog with Suna (mother) in Consulting Office (office),null,12/5/17 20:49
42328,35716,1,null,null,null,1,9,Dialog with Clive (youthCo) in Office Hub (hub),null,12/5/17 20:53
42328,35716,1,null,null,null,2,9,Dialog with Clive (youthCo) in Office Hub (hub),null,12/5/17 20:53
